Investor_ID,Age,Age_Group,Gender,State,City_Tier,Monthly_SIP,Occupation,Income_Range
364,37,30-44,Male,West Bengal,Tier 3,3261.55,Professional,5L-10L
365,59,45-59,Other,West Bengal,Tier 1,4746.1,Business,5L-10L
366,68,60+,Male,Gujarat,Tier 1,5706.7,Professional,5L-10L
367,55,45-59,Male,West Bengal,Tier 3,8737.58,Retired,5L-10L
368,60,60+,Male,Karnataka,Tier 1,888.44,Retired,Below 5L
369,65,60+,Female,Maharashtra,Tier 2,8736.07,Salaried,5L-10L
370,59,45-59,Male,Uttar Pradesh,Tier 1,844.81,Professional,Below 5L
371,74,60+,Female,Delhi,Tier 3,6856.47,Professional,5L-10L
372,71,60+,Female,Delhi,Tier 1,3630.39,Retired,5L-10L
373,50,45-59,Female,Karnataka,Tier 1,1854.11,Retired,Below 5L
374,57,45-59,Male,Tamil Nadu,Tier 2,6637.66,Salaried,5L-10L
375,34,30-44,Male,Gujarat,Tier 2,10715.71,Business,10L-20L
376,68,60+,Female,Maharashtra,Tier 1,9322.19,Business,5L-10L
377,26,18-29,Male,Maharashtra,Tier 2,1579.14,Business,Below 5L
378,37,30-44,Female,West Bengal,Tier 1,5133.01,Student,5L-10L
379,25,18-29,Male,Karnataka,Tier 3,5940.16,Business,5L-10L
380,58,45-59,Male,Delhi,Tier 1,768.86,Salaried,Below 5L
381,65,60+,Female,Delhi,Tier 2,2489.29,Professional,5L-10L
382,63,60+,Female,Tamil Nadu,Tier 1,1050.67,Professional,Below 5L
383,73,60+,Male,Gujarat,Tier 1,3196.34,Business,5L-10L
384,23,18-29,Male,West Bengal,Tier 2,6996.44,Student,5L-10L
385,26,18-29,Male,Maharashtra,Tier 1,8680.76,Professional,5L-10L
386,28,18-29,Male,Karnataka,Tier 2,7703.65,Student,5L-10L
387,71,60+,Male,West Bengal,Tier 1,2085.01,Business,5L-10L
388,64,60+,Male,Tamil Nadu,Tier 3,1304.87,Student,Below 5L
389,64,60+,Female,Gujarat,Tier 1,10798.13,Retired,10L-20L
390,22,18-29,Male,Maharashtra,Tier 2,7283.93,Retired,5L-10L
391,25,18-29,Female,Gujarat,Tier 1,7538.02,Retired,5L-10L
392,69,60+,Male,Maharashtra,Tier 1,2079.38,Salaried,5L-10L
393,52,45-59,Male,Uttar Pradesh,Tier 2,4744.88,Salaried,5L-10L
394,69,60+,Male,Gujarat,Tier 1,11909.47,Business,10L-20L
395,42,30-44,Male,Gujarat,Tier 2,9483.68,Student,5L-10L
396,53,45-59,Female,Uttar Pradesh,Tier 1,2055.69,Student,5L-10L
397,56,45-59,Female,Karnataka,Tier 2,15563.44,Retired,10L-20L
398,66,60+,Male,West Bengal,Tier 2,2879.75,Retired,5L-10L
399,61,60+,Female,West Bengal,Tier 1,4751.21,Retired,5L-10L
400,23,18-29,Male,Tamil Nadu,Tier 1,7071.21,Student,5L-10L
401,41,30-44,Male,Delhi,Tier 3,1944.32,Student,Below 5L
402,72,60+,Male,Gujarat,Tier 1,2999.98,Retired,5L-10L
403,38,30-44,Female,Karnataka,Tier 2,13745.39,Student,10L-20L
404,53,45-59,Male,West Bengal,Tier 1,893.91,Salaried,Below 5L
405,35,30-44,Male,Uttar Pradesh,Tier 2,603.18,Business,Below 5L
406,65,60+,Other,Delhi,Tier 2,17221.13,Retired,10L-20L
407,18,18-29,Male,Tamil Nadu,Tier 1,10906.52,Professional,10L-20L
408,46,45-59,Male,Tamil Nadu,Tier 1,8558.1,Salaried,5L-10L
409,34,30-44,Female,Gujarat,Tier 3,2528.73,Retired,5L-10L
410,22,18-29,Male,Uttar Pradesh,Tier 2,2862.86,Retired,5L-10L
411,74,60+,Male,West Bengal,Tier 1,11878.97,Student,10L-20L
412,72,60+,Male,West Bengal,Tier 1,18950.55,Salaried,10L-20L
413,67,60+,Female,Uttar Pradesh,Tier 3,816.61,Business,Below 5L
414,23,18-29,Male,Maharashtra,Tier 2,3657.89,Professional,5L-10L
415,72,60+,Male,Tamil Nadu,Tier 1,3059.5,Retired,5L-10L
416,62,60+,Male,Karnataka,Tier 1,7177.51,Business,5L-10L
417,25,18-29,Male,Gujarat,Tier 2,3900.33,Professional,5L-10L
418,42,30-44,Female,Tamil Nadu,Tier 3,909.2,Business,Below 5L
419,36,30-44,Male,Gujarat,Tier 2,1415.27,Student,Below 5L
420,65,60+,Male,West Bengal,Tier 2,2336.77,Salaried,5L-10L
421,67,60+,Male,Maharashtra,Tier 3,8238.32,Retired,5L-10L
422,56,45-59,Other,Tamil Nadu,Tier 1,7929.08,Professional,5L-10L
423,73,60+,Male,Gujarat,Tier 1,7883.51,Retired,5L-10L
424,26,18-29,Male,Karnataka,Tier 3,8000.1,Professional,5L-10L
425,45,45-59,Female,West Bengal,Tier 1,3193.09,Business,5L-10L
426,70,60+,Female,Tamil Nadu,Tier 2,5269.29,Retired,5L-10L
427,74,60+,Female,Maharashtra,Tier 2,1282.16,Salaried,Below 5L
428,48,45-59,Male,Delhi,Tier 1,1770.49,Professional,Below 5L
429,18,18-29,Male,Delhi,Tier 2,2454.6,Student,5L-10L
430,58,45-59,Male,Gujarat,Tier 2,4100.81,Business,5L-10L
431,27,18-29,Female,Tamil Nadu,Tier 3,1515.8,Student,Below 5L
432,70,60+,Male,Tamil Nadu,Tier 3,10875.33,Business,10L-20L
433,67,60+,Male,West Bengal,Tier 1,5355.31,Salaried,5L-10L
434,39,30-44,Male,West Bengal,Tier 1,4350.24,Student,5L-10L
435,18,18-29,Female,Maharashtra,Tier 3,581.0,Business,Below 5L
436,30,30-44,Female,Delhi,Tier 1,4631.91,Student,5L-10L
437,31,30-44,Male,Uttar Pradesh,Tier 1,12872.29,Business,10L-20L
438,40,30-44,Male,Karnataka,Tier 2,1767.43,Salaried,Below 5L
439,56,45-59,Male,Uttar Pradesh,Tier 1,1746.89,Retired,Below 5L
440,45,45-59,Male,Delhi,Tier 2,12805.26,Business,10L-20L
441,46,45-59,Female,Tamil Nadu,Tier 3,9439.7,Professional,5L-10L
442,57,45-59,Female,Karnataka,Tier 2,6205.61,Retired,5L-10L
443,50,45-59,Female,West Bengal,Tier 1,7106.68,Student,5L-10L
444,19,18-29,Female,Karnataka,Tier 1,805.18,Student,Below 5L
445,60,60+,Male,Maharashtra,Tier 1,7663.09,Student,5L-10L
446,50,45-59,Female,Uttar Pradesh,Tier 1,7324.42,Professional,5L-10L
447,41,30-44,Female,Gujarat,Tier 3,756.35,Professional,Below 5L
448,29,18-29,Male,Gujarat,Tier 1,8296.84,Professional,5L-10L
449,57,45-59,Female,Maharashtra,Tier 1,5620.57,Professional,5L-10L
450,45,45-59,Female,West Bengal,Tier 2,4735.6,Professional,5L-10L
451,52,45-59,Female,Tamil Nadu,Tier 3,4112.62,Professional,5L-10L
452,27,18-29,Male,Tamil Nadu,Tier 1,4102.66,Retired,5L-10L
453,64,60+,Male,Gujarat,Tier 2,1835.31,Retired,Below 5L
454,61,60+,Female,Delhi,Tier 1,515.49,Student,Below 5L
455,51,45-59,Male,Maharashtra,Tier 1,16566.04,Professional,10L-20L
456,74,60+,Female,Delhi,Tier 1,3593.95,Salaried,5L-10L
457,22,18-29,Female,Maharashtra,Tier 3,722.25,Student,Below 5L
458,58,45-59,Female,Maharashtra,Tier 3,2510.97,Student,5L-10L
459,35,30-44,Male,Gujarat,Tier 2,2834.6,Business,5L-10L
460,23,18-29,Male,Gujarat,Tier 1,10744.76,Student,10L-20L
461,28,18-29,Female,Uttar Pradesh,Tier 3,2594.98,Student,5L-10L
462,63,60+,Male,Delhi,Tier 1,11071.39,Student,10L-20L
463,18,18-29,Female,Tamil Nadu,Tier 1,3421.89,Business,5L-10L
464,40,30-44,Female,Karnataka,Tier 2,1413.25,Salaried,Below 5L
465,21,18-29,Male,Uttar Pradesh,Tier 2,2183.49,Professional,5L-10L
466,24,18-29,Male,Delhi,Tier 1,9914.1,Business,5L-10L
467,58,45-59,Female,West Bengal,Tier 1,1373.61,Professional,Below 5L
468,66,60+,Male,Maharashtra,Tier 1,5273.21,Retired,5L-10L
469,34,30-44,Male,Karnataka,Tier 1,6964.25,Student,5L-10L
470,28,18-29,Female,Karnataka,Tier 3,2371.03,Student,5L-10L
471,72,60+,Male,Uttar Pradesh,Tier 1,8639.86,Student,5L-10L
472,44,30-44,Female,Karnataka,Tier 3,2376.88,Student,5L-10L
473,29,18-29,Male,Uttar Pradesh,Tier 1,2087.68,Salaried,5L-10L
474,64,60+,Female,Karnataka,Tier 3,890.33,Professional,Below 5L
475,51,45-59,Male,Uttar Pradesh,Tier 1,4903.3,Business,5L-10L
476,25,18-29,Male,Uttar Pradesh,Tier 2,4301.39,Business,5L-10L
477,69,60+,Other,Karnataka,Tier 1,5930.59,Salaried,5L-10L
478,40,30-44,Male,Delhi,Tier 1,3655.59,Salaried,5L-10L
479,43,30-44,Male,Gujarat,Tier 2,1651.22,Retired,Below 5L
480,51,45-59,Female,Gujarat,Tier 3,1046.79,Professional,Below 5L
481,73,60+,Female,West Bengal,Tier 1,3958.17,Student,5L-10L
482,49,45-59,Female,Maharashtra,Tier 2,4353.06,Student,5L-10L
483,23,18-29,Male,Tamil Nadu,Tier 1,13960.0,Salaried,10L-20L
484,18,18-29,Male,West Bengal,Tier 2,3912.29,Salaried,5L-10L
485,74,60+,Male,Delhi,Tier 2,13994.17,Business,10L-20L
486,67,60+,Male,Karnataka,Tier 3,5543.92,Business,5L-10L
487,21,18-29,Male,Gujarat,Tier 1,1314.15,Salaried,Below 5L
488,42,30-44,Male,Maharashtra,Tier 1,949.81,Retired,Below 5L
489,25,18-29,Female,Karnataka,Tier 2,16795.95,Retired,10L-20L
490,57,45-59,Female,Maharashtra,Tier 3,1639.45,Student,Below 5L
491,63,60+,Male,Karnataka,Tier 1,2636.44,Retired,5L-10L
492,37,30-44,Female,Uttar Pradesh,Tier 1,680.24,Student,Below 5L
493,31,30-44,Male,Karnataka,Tier 3,2106.93,Retired,5L-10L
494,50,45-59,Female,Gujarat,Tier 2,16166.23,Retired,10L-20L
495,69,60+,Female,Gujarat,Tier 1,978.7,Salaried,Below 5L
496,20,18-29,Male,Karnataka,Tier 3,11945.73,Retired,10L-20L
497,32,30-44,Male,Gujarat,Tier 1,838.79,Student,Below 5L
498,44,30-44,Male,West Bengal,Tier 1,5762.45,Professional,5L-10L
499,36,30-44,Female,Delhi,Tier 2,3919.65,Professional,5L-10L
500,18,18-29,Male,Karnataka,Tier 2,7058.45,Business,5L-10L
501,74,60+,Female,Gujarat,Tier 1,8018.86,Student,5L-10L
502,52,45-59,Male,Maharashtra,Tier 3,6163.09,Salaried,5L-10L
503,69,60+,Male,Maharashtra,Tier 3,1593.22,Salaried,Below 5L
504,50,45-59,Other,Maharashtra,Tier 1,5532.26,Business,5L-10L
505,68,60+,Female,Tamil Nadu,Tier 1,5310.72,Professional,5L-10L
506,34,30-44,Male,Maharashtra,Tier 2,9999.77,Student,5L-10L
507,30,30-44,Male,Uttar Pradesh,Tier 1,1106.3,Retired,Below 5L
508,69,60+,Male,Maharashtra,Tier 1,5123.33,Business,5L-10L
509,65,60+,Female,Delhi,Tier 1,1652.57,Student,Below 5L
510,29,18-29,Male,Delhi,Tier 2,5946.73,Retired,5L-10L
511,56,45-59,Other,Tamil Nadu,Tier 1,4152.09,Retired,5L-10L
512,43,30-44,Male,Delhi,Tier 3,1553.24,Student,Below 5L
513,44,30-44,Male,Gujarat,Tier 1,1157.33,Salaried,Below 5L
514,41,30-44,Female,Maharashtra,Tier 2,6495.86,Student,5L-10L
515,73,60+,Male,Gujarat,Tier 3,9017.07,Student,5L-10L
516,34,30-44,Female,West Bengal,Tier 2,2810.53,Salaried,5L-10L
517,28,18-29,Male,Tamil Nadu,Tier 3,5365.66,Business,5L-10L
518,39,30-44,Other,Gujarat,Tier 1,8695.48,Salaried,5L-10L
519,25,18-29,Female,Uttar Pradesh,Tier 2,6929.28,Retired,5L-10L
520,59,45-59,Female,Gujarat,Tier 1,7036.05,Professional,5L-10L
521,65,60+,Male,Gujarat,Tier 3,4579.58,Business,5L-10L
522,49,45-59,Male,Uttar Pradesh,Tier 1,1235.47,Student,Below 5L
523,46,45-59,Male,Delhi,Tier 3,15165.88,Student,10L-20L
524,59,45-59,Other,Maharashtra,Tier 1,2333.56,Retired,5L-10L
525,49,45-59,Male,Uttar Pradesh,Tier 2,1107.42,Retired,Below 5L
526,73,60+,Male,Gujarat,Tier 2,10464.6,Business,10L-20L
527,74,60+,Female,West Bengal,Tier 1,11210.31,Business,10L-20L
528,57,45-59,Male,Karnataka,Tier 1,10945.15,Business,10L-20L
529,22,18-29,Male,Maharashtra,Tier 2,4133.29,Retired,5L-10L
530,66,60+,Female,Maharashtra,Tier 1,2349.08,Professional,5L-10L
531,30,30-44,Female,Karnataka,Tier 2,8849.96,Salaried,5L-10L
532,42,30-44,Male,Tamil Nadu,Tier 1,13626.0,Retired,10L-20L
533,59,45-59,Female,Tamil Nadu,Tier 1,551.57,Professional,Below 5L
534,27,18-29,Male,Maharashtra,Tier 1,12307.42,Retired,10L-20L
535,43,30-44,Female,Delhi,Tier 1,1847.76,Salaried,Below 5L
536,43,30-44,Male,Uttar Pradesh,Tier 2,8417.31,Business,5L-10L
537,38,30-44,Male,Tamil Nadu,Tier 1,8813.12,Professional,5L-10L
538,40,30-44,Female,Tamil Nadu,Tier 3,4625.29,Business,5L-10L
539,61,60+,Male,Gujarat,Tier 1,3377.7,Salaried,5L-10L
540,29,18-29,Male,Gujarat,Tier 2,1772.13,Retired,Below 5L
541,56,45-59,Male,Tamil Nadu,Tier 1,1872.54,Student,Below 5L
542,60,60+,Female,Delhi,Tier 3,3941.44,Salaried,5L-10L
543,69,60+,Male,Gujarat,Tier 1,1269.19,Salaried,Below 5L
544,73,60+,Male,Uttar Pradesh,Tier 1,6145.71,Professional,5L-10L
545,42,30-44,Male,Delhi,Tier 1,661.2,Student,Below 5L
546,29,18-29,Male,Uttar Pradesh,Tier 1,635.9,Professional,Below 5L
547,53,45-59,Female,Uttar Pradesh,Tier 3,4068.48,Professional,5L-10L
548,49,45-59,Female,Maharashtra,Tier 1,2045.84,Business,5L-10L
549,35,30-44,Female,Uttar Pradesh,Tier 1,3745.19,Salaried,5L-10L
550,59,45-59,Male,Uttar Pradesh,Tier 1,4579.07,Salaried,5L-10L
551,37,30-44,Male,Delhi,Tier 3,2364.6,Salaried,5L-10L
552,19,18-29,Male,Gujarat,Tier 2,11063.11,Student,10L-20L
553,50,45-59,Female,West Bengal,Tier 2,3927.34,Business,5L-10L
554,63,60+,Male,West Bengal,Tier 2,9137.17,Student,5L-10L
555,34,30-44,Male,West Bengal,Tier 3,11670.84,Retired,10L-20L
556,53,45-59,Male,Uttar Pradesh,Tier 2,11503.78,Professional,10L-20L
557,47,45-59,Female,Karnataka,Tier 1,840.02,Professional,Below 5L
558,74,60+,Male,Delhi,Tier 1,729.92,Student,Below 5L
559,26,18-29,Male,Tamil Nadu,Tier 1,4982.85,Student,5L-10L
560,48,45-59,Male,Uttar Pradesh,Tier 1,3139.0,Professional,5L-10L
561,56,45-59,Female,Uttar Pradesh,Tier 1,7886.34,Business,5L-10L
562,38,30-44,Male,West Bengal,Tier 1,15856.26,Business,10L-20L
563,39,30-44,Male,Delhi,Tier 1,848.86,Professional,Below 5L
564,34,30-44,Male,Delhi,Tier 1,5477.97,Retired,5L-10L
565,20,18-29,Male,Delhi,Tier 1,5138.94,Student,5L-10L
566,49,45-59,Male,Tamil Nadu,Tier 3,10656.14,Salaried,10L-20L
567,50,45-59,Female,Uttar Pradesh,Tier 1,2382.41,Retired,5L-10L
568,27,18-29,Male,Delhi,Tier 3,4124.98,Business,5L-10L
569,22,18-29,Female,Karnataka,Tier 2,14625.7,Salaried,10L-20L
570,21,18-29,Female,Tamil Nadu,Tier 2,27597.11,Salaried,Above 20L
571,68,60+,Male,Karnataka,Tier 1,4691.05,Retired,5L-10L
572,55,45-59,Female,West Bengal,Tier 1,1665.27,Retired,Below 5L
573,49,45-59,Female,Karnataka,Tier 1,8386.58,Student,5L-10L
574,55,45-59,Male,Karnataka,Tier 1,2850.97,Retired,5L-10L
575,58,45-59,Male,Tamil Nadu,Tier 1,12671.33,Professional,10L-20L
576,37,30-44,Male,Gujarat,Tier 2,8435.78,Business,5L-10L
577,26,18-29,Female,Tamil Nadu,Tier 2,14546.37,Student,10L-20L
578,32,30-44,Female,Delhi,Tier 2,1709.38,Student,Below 5L
579,69,60+,Female,Uttar Pradesh,Tier 2,3184.65,Professional,5L-10L
580,25,18-29,Male,Karnataka,Tier 1,1936.43,Salaried,Below 5L
581,73,60+,Female,Delhi,Tier 1,14612.63,Retired,10L-20L
582,51,45-59,Male,Karnataka,Tier 1,7132.36,Salaried,5L-10L
583,47,45-59,Male,Karnataka,Tier 3,624.56,Business,Below 5L
584,27,18-29,Female,Uttar Pradesh,Tier 1,2138.48,Business,5L-10L
585,31,30-44,Female,Delhi,Tier 1,7188.97,Student,5L-10L
586,73,60+,Male,Maharashtra,Tier 2,6215.36,Retired,5L-10L
587,51,45-59,Male,Karnataka,Tier 3,692.57,Salaried,Below 5L
588,73,60+,Male,Uttar Pradesh,Tier 2,2932.93,Retired,5L-10L
589,39,30-44,Female,Maharashtra,Tier 1,8392.08,Student,5L-10L
590,30,30-44,Female,Tamil Nadu,Tier 3,2570.0,Student,5L-10L
591,68,60+,Female,Karnataka,Tier 1,1872.68,Salaried,Below 5L
592,46,45-59,Male,West Bengal,Tier 2,6693.3,Retired,5L-10L
593,46,45-59,Male,Karnataka,Tier 2,5793.09,Professional,5L-10L
594,24,18-29,Male,Uttar Pradesh,Tier 1,627.97,Business,Below 5L
595,61,60+,Male,Tamil Nadu,Tier 2,12315.94,Business,10L-20L
596,23,18-29,Female,Delhi,Tier 1,3832.33,Business,5L-10L
597,52,45-59,Male,Delhi,Tier 2,10240.03,Student,10L-20L
598,54,45-59,Male,Maharashtra,Tier 3,2977.29,Professional,5L-10L
599,21,18-29,Female,Tamil Nadu,Tier 1,2852.98,Student,5L-10L
600,31,30-44,Male,Karnataka,Tier 3,1151.14,Salaried,Below 5L
601,23,18-29,Male,Maharashtra,Tier 1,8494.29,Retired,5L-10L
602,34,30-44,Male,Delhi,Tier 1,520.65,Retired,Below 5L
603,66,60+,Female,Karnataka,Tier 3,2209.57,Retired,5L-10L
604,41,30-44,Male,Uttar Pradesh,Tier 1,877.03,Retired,Below 5L
605,30,30-44,Male,Delhi,Tier 3,6724.54,Student,5L-10L
606,73,60+,Female,Maharashtra,Tier 1,6806.19,Retired,5L-10L
607,29,18-29,Female,Delhi,Tier 2,2381.05,Salaried,5L-10L
608,74,60+,Male,Uttar Pradesh,Tier 1,6556.77,Professional,5L-10L
609,46,45-59,Male,West Bengal,Tier 2,1927.7,Student,Below 5L
610,41,30-44,Female,West Bengal,Tier 2,2384.04,Salaried,5L-10L
611,51,45-59,Male,Delhi,Tier 2,8727.38,Salaried,5L-10L
612,31,30-44,Female,West Bengal,Tier 2,7220.04,Business,5L-10L
613,44,30-44,Female,West Bengal,Tier 1,7934.14,Professional,5L-10L
614,22,18-29,Male,Tamil Nadu,Tier 2,1098.12,Business,Below 5L
615,57,45-59,Male,Uttar Pradesh,Tier 3,1211.68,Retired,Below 5L
616,64,60+,Male,Maharashtra,Tier 1,2306.57,Salaried,5L-10L
617,26,18-29,Male,West Bengal,Tier 2,1045.97,Business,Below 5L
618,33,30-44,Male,Karnataka,Tier 3,4183.23,Salaried,5L-10L
619,30,30-44,Male,Delhi,Tier 1,4285.38,Retired,5L-10L
620,71,60+,Female,Delhi,Tier 2,2635.39,Retired,5L-10L
621,32,30-44,Female,Gujarat,Tier 1,3177.89,Professional,5L-10L
622,53,45-59,Male,Maharashtra,Tier 1,1023.4,Retired,Below 5L
623,42,30-44,Female,Maharashtra,Tier 1,6179.33,Professional,5L-10L
624,33,30-44,Male,Karnataka,Tier 2,2038.58,Retired,5L-10L
625,61,60+,Male,West Bengal,Tier 3,8007.56,Retired,5L-10L
626,69,60+,Male,Tamil Nadu,Tier 2,7869.79,Professional,5L-10L
627,71,60+,Female,Karnataka,Tier 1,4972.69,Business,5L-10L
628,61,60+,Female,Uttar Pradesh,Tier 1,3389.9,Student,5L-10L
629,48,45-59,Female,Maharashtra,Tier 3,1658.2,Business,Below 5L
630,64,60+,Male,Delhi,Tier 1,14368.15,Retired,10L-20L
631,54,45-59,Male,Tamil Nadu,Tier 1,11824.63,Salaried,10L-20L
632,50,45-59,Male,Tamil Nadu,Tier 1,7475.16,Student,5L-10L
633,37,30-44,Male,Maharashtra,Tier 3,13019.58,Retired,10L-20L
634,43,30-44,Male,Maharashtra,Tier 2,11974.84,Professional,10L-20L
635,52,45-59,Male,Karnataka,Tier 2,4192.64,Salaried,5L-10L
636,57,45-59,Male,Gujarat,Tier 1,1677.09,Student,Below 5L
637,24,18-29,Male,West Bengal,Tier 1,1640.02,Student,Below 5L
638,62,60+,Male,Maharashtra,Tier 1,3937.5,Student,5L-10L
639,59,45-59,Female,Maharashtra,Tier 1,6954.47,Salaried,5L-10L
640,48,45-59,Female,Karnataka,Tier 1,3092.06,Salaried,5L-10L
641,34,30-44,Female,Maharashtra,Tier 1,3085.8,Professional,5L-10L
642,60,60+,Male,Uttar Pradesh,Tier 1,878.27,Salaried,Below 5L
643,25,18-29,Male,West Bengal,Tier 1,8043.1,Salaried,5L-10L
644,40,30-44,Male,Karnataka,Tier 1,1441.73,Business,Below 5L
645,64,60+,Male,Uttar Pradesh,Tier 3,11941.16,Professional,10L-20L
646,61,60+,Female,West Bengal,Tier 1,1457.23,Professional,Below 5L
647,35,30-44,Male,Maharashtra,Tier 1,7279.06,Student,5L-10L
648,59,45-59,Female,Delhi,Tier 2,7345.11,Retired,5L-10L
649,29,18-29,Female,West Bengal,Tier 1,10390.97,Student,10L-20L
650,47,45-59,Female,West Bengal,Tier 1,4183.21,Professional,5L-10L
651,53,45-59,Female,Maharashtra,Tier 2,3076.22,Professional,5L-10L
652,32,30-44,Female,Gujarat,Tier 2,1010.6,Retired,Below 5L
653,35,30-44,Male,Tamil Nadu,Tier 1,9502.25,Retired,5L-10L
654,42,30-44,Female,Karnataka,Tier 1,3198.5,Retired,5L-10L
655,30,30-44,Male,Gujarat,Tier 1,23106.33,Retired,10L-20L
656,41,30-44,Male,Uttar Pradesh,Tier 1,2275.28,Student,5L-10L
657,34,30-44,Male,Karnataka,Tier 3,3381.92,Salaried,5L-10L
658,18,18-29,Male,Gujarat,Tier 1,3193.23,Student,5L-10L
659,73,60+,Male,Karnataka,Tier 1,3747.47,Retired,5L-10L
660,54,45-59,Female,Uttar Pradesh,Tier 2,1759.05,Student,Below 5L
661,66,60+,Male,Karnataka,Tier 3,2099.31,Student,5L-10L
662,44,30-44,Male,Uttar Pradesh,Tier 1,3585.72,Student,5L-10L
663,37,30-44,Male,Tamil Nadu,Tier 1,7870.12,Retired,5L-10L
664,35,30-44,Female,Maharashtra,Tier 2,7323.17,Retired,5L-10L
665,26,18-29,Male,Karnataka,Tier 3,1519.73,Retired,Below 5L
666,27,18-29,Male,Karnataka,Tier 2,4290.5,Business,5L-10L
667,71,60+,Male,Uttar Pradesh,Tier 1,4193.88,Salaried,5L-10L
668,42,30-44,Male,West Bengal,Tier 1,4729.24,Professional,5L-10L
669,66,60+,Female,Tamil Nadu,Tier 1,2389.05,Business,5L-10L
670,18,18-29,Female,Uttar Pradesh,Tier 1,6832.52,Business,5L-10L
671,53,45-59,Female,Uttar Pradesh,Tier 3,2145.19,Business,5L-10L
672,35,30-44,Male,Karnataka,Tier 1,2494.08,Business,5L-10L
673,64,60+,Male,Karnataka,Tier 1,1564.08,Student,Below 5L
674,32,30-44,Female,Delhi,Tier 1,1375.09,Business,Below 5L
675,50,45-59,Male,Delhi,Tier 3,11155.06,Salaried,10L-20L
676,39,30-44,Male,Uttar Pradesh,Tier 1,3004.23,Retired,5L-10L
677,41,30-44,Female,Delhi,Tier 1,7542.85,Professional,5L-10L
678,18,18-29,Male,Tamil Nadu,Tier 3,7605.16,Salaried,5L-10L
679,28,18-29,Male,Uttar Pradesh,Tier 1,4729.58,Business,5L-10L
680,60,60+,Male,Karnataka,Tier 2,9240.64,Retired,5L-10L
681,43,30-44,Male,Tamil Nadu,Tier 2,504.3,Business,Below 5L
682,43,30-44,Female,Uttar Pradesh,Tier 3,1382.16,Professional,Below 5L
683,23,18-29,Male,Tamil Nadu,Tier 3,10121.03,Business,10L-20L
684,50,45-59,Male,Gujarat,Tier 2,14307.12,Student,10L-20L
685,31,30-44,Female,Maharashtra,Tier 2,4076.83,Student,5L-10L
686,41,30-44,Female,West Bengal,Tier 1,6408.98,Business,5L-10L
687,55,45-59,Female,Gujarat,Tier 1,1348.85,Retired,Below 5L
688,66,60+,Female,Uttar Pradesh,Tier 2,6065.03,Professional,5L-10L
689,58,45-59,Male,Uttar Pradesh,Tier 2,5739.9,Business,5L-10L
690,34,30-44,Female,Uttar Pradesh,Tier 2,1080.52,Professional,Below 5L
691,74,60+,Female,Maharashtra,Tier 1,8141.23,Business,5L-10L
692,31,30-44,Female,Gujarat,Tier 3,670.78,Professional,Below 5L
693,36,30-44,Male,West Bengal,Tier 1,20059.69,Business,10L-20L
694,25,18-29,Male,Karnataka,Tier 3,17417.52,Student,10L-20L
695,73,60+,Male,Tamil Nadu,Tier 1,8230.18,Business,5L-10L
696,40,30-44,Female,Gujarat,Tier 1,3836.93,Student,5L-10L
697,61,60+,Male,Gujarat,Tier 3,2269.82,Retired,5L-10L
698,19,18-29,Female,Karnataka,Tier 1,2570.45,Business,5L-10L
699,20,18-29,Male,Tamil Nadu,Tier 2,1044.23,Professional,Below 5L
700,70,60+,Male,Maharashtra,Tier 3,6958.52,Retired,5L-10L
701,30,30-44,Female,Gujarat,Tier 1,16701.66,Student,10L-20L
702,22,18-29,Female,Maharashtra,Tier 1,1864.58,Retired,Below 5L
703,35,30-44,Male,Delhi,Tier 2,19532.48,Business,10L-20L
704,18,18-29,Female,Uttar Pradesh,Tier 1,3516.46,Salaried,5L-10L
705,54,45-59,Female,Gujarat,Tier 2,1255.12,Business,Below 5L
706,38,30-44,Male,Tamil Nadu,Tier 1,7894.53,Student,5L-10L
707,61,60+,Female,Delhi,Tier 2,9361.94,Retired,5L-10L
708,36,30-44,Male,Delhi,Tier 2,2560.75,Salaried,5L-10L
709,73,60+,Female,Gujarat,Tier 3,17548.83,Professional,10L-20L
710,55,45-59,Male,West Bengal,Tier 2,4343.2,Retired,5L-10L
711,51,45-59,Male,West Bengal,Tier 3,663.28,Retired,Below 5L
712,19,18-29,Male,West Bengal,Tier 1,2613.12,Business,5L-10L
713,37,30-44,Male,Gujarat,Tier 2,7760.76,Professional,5L-10L
714,48,45-59,Male,Uttar Pradesh,Tier 3,1608.15,Salaried,Below 5L
715,30,30-44,Male,Delhi,Tier 3,1205.89,Retired,Below 5L
716,31,30-44,Male,West Bengal,Tier 1,5257.5,Business,5L-10L
717,55,45-59,Male,Gujarat,Tier 3,2275.7,Business,5L-10L
718,29,18-29,Male,Uttar Pradesh,Tier 3,5254.38,Salaried,5L-10L
719,74,60+,Male,Tamil Nadu,Tier 3,2394.86,Professional,5L-10L
720,30,30-44,Male,Tamil Nadu,Tier 2,7875.92,Professional,5L-10L
721,41,30-44,Male,Delhi,Tier 2,3237.45,Business,5L-10L
722,57,45-59,Male,Gujarat,Tier 2,21911.25,Professional,10L-20L
723,48,45-59,Female,Uttar Pradesh,Tier 3,2848.01,Professional,5L-10L
724,31,30-44,Male,Uttar Pradesh,Tier 1,1292.24,Business,Below 5L
725,67,60+,Male,Delhi,Tier 2,5541.0,Retired,5L-10L
726,47,45-59,Male,Tamil Nadu,Tier 2,7021.52,Retired,5L-10L
