company_id,company_name,financial_year,cfo,cfi,cff,cfo_sign,cfi_sign,cff_sign,pattern_label,cfo_quality,free_cash_flow,capex_intensity
125497,Fund 125497,202401,3341.71,-16708.53,-8354.26,+,-,-,Shareholder Returns,High Quality,-13366.82,10.0
125497,Fund 125497,202402,3399.27,-16996.34,-8498.17,+,-,-,Shareholder Returns,High Quality,-13597.07,10.0
125497,Fund 125497,202403,3356.27,-16781.36,-8390.68,+,-,-,Shareholder Returns,High Quality,-13425.09,10.0
125497,Fund 125497,202404,3628.69,-18143.47,-9071.73,+,-,-,Shareholder Returns,High Quality,-14514.78,10.0
125497,Fund 125497,202405,3671.1,-18355.5,-9177.75,+,-,-,Shareholder Returns,High Quality,-14684.4,10.0
125497,Fund 125497,202406,3957.51,-19787.55,-9893.78,+,-,-,Shareholder Returns,High Quality,-15830.04,10.0
125497,Fund 125497,202407,4168.72,-20843.58,-10421.79,+,-,-,Shareholder Returns,High Quality,-16674.86,10.0
125497,Fund 125497,202408,4168.33,-20841.67,-10420.83,+,-,-,Shareholder Returns,High Quality,-16673.34,10.0
125497,Fund 125497,202409,4277.08,-21385.41,-10692.7,+,-,-,Shareholder Returns,High Quality,-17108.33,10.0
125497,Fund 125497,202410,4094.13,-20470.65,-10235.33,+,-,-,Shareholder Returns,High Quality,-16376.52,10.0
125497,Fund 125497,202411,4064.61,-20323.06,-10161.53,+,-,-,Shareholder Returns,High Quality,-16258.45,10.0
125497,Fund 125497,202412,4040.5,-20202.5,-10101.25,+,-,-,Shareholder Returns,High Quality,-16162.0,10.0
125497,Fund 125497,202501,3500000.0,-17500000.0,-8750000.0,+,-,-,Shareholder Returns,High Quality,-14000000.0,10.0
125497,Fund 125497,202502,3345.51,-16727.53,-8363.76,+,-,-,Shareholder Returns,High Quality,-13382.02,10.0
125497,Fund 125497,202503,3571.26,-17856.28,-8928.14,+,-,-,Shareholder Returns,High Quality,-14285.02,10.0
125497,Fund 125497,202504,3637.05,-18185.27,-9092.64,+,-,-,Shareholder Returns,High Quality,-14548.22,10.0
125497,Fund 125497,202505,3853.57,-19267.84,-9633.92,+,-,-,Shareholder Returns,High Quality,-15414.27,10.0
125497,Fund 125497,202506,3700000.0,-18500000.0,-9250000.0,+,-,-,Shareholder Returns,High Quality,-14800000.0,10.0
125497,Fund 125497,202507,3949.78,-19748.9,-9874.45,+,-,-,Shareholder Returns,High Quality,-15799.12,10.0
125497,Fund 125497,202508,3875.07,-19375.37,-9687.69,+,-,-,Shareholder Returns,High Quality,-15500.3,10.0
125497,Fund 125497,202509,3877.64,-19388.22,-9694.11,+,-,-,Shareholder Returns,High Quality,-15510.58,10.0
125497,Fund 125497,202510,3996.47,-19982.34,-9991.17,+,-,-,Shareholder Returns,High Quality,-15985.87,10.0
125497,Fund 125497,202511,3899.58,-19497.9,-9748.95,+,-,-,Shareholder Returns,High Quality,-15598.32,10.0
125497,Fund 125497,202512,3875.45,-19377.24,-9688.62,+,-,-,Shareholder Returns,High Quality,-15501.79,10.0
125497,Fund 125497,202601,3666.02,-18330.1,-9165.05,+,-,-,Shareholder Returns,High Quality,-14664.08,10.0
125497,Fund 125497,202602,3695.16,-18475.79,-9237.9,+,-,-,Shareholder Returns,High Quality,-14780.63,10.0
125497,Fund 125497,202603,3387.41,-16937.06,-8468.53,+,-,-,Shareholder Returns,High Quality,-13549.65,10.0
125497,Fund 125497,202604,3868.26,-19341.31,-9670.65,+,-,-,Shareholder Returns,High Quality,-15473.05,10.0
125497,Fund 125497,202605,3873.67,-19368.36,-9684.18,+,-,-,Shareholder Returns,High Quality,-15494.69,10.0
125497,Fund 125497,202606,4070.89,-20354.43,-10177.22,+,-,-,Shareholder Returns,High Quality,-16283.54,10.0
